text,label
送货速度快，当晚11点下单，第二天就收到；gears3 包装完好相当，品质纯正，功能齐全，不错。,2
很好用，和S7匹配度很高，表盘也比较多,2
很好很不错卖家服务态度很好,2
还行，功能有待增加,1
不错，我很喜欢，以前用过s2，现在用s3熟门熟路，送了表带和充电器我都很满意，多一个充电器方便好多,2
很满意，价格比官网还便宜，坐等蜂窝数据开通～,2
用了一段时间 还是比较满意的 颜值也不错,2
用了一个多星期，来简单评价一下这款智能手表。优点：一，颜值高。三星的设计做工确实不错，整个手表的质感绝非国产品牌几百块的能比拟的，尤其是有各种漂亮的表盘可更换；二，屏幕好。三星自家的AMOLED是亮点，色彩清晰度饱和度比国产品牌几百块的强多了；三，手表用的不是安卓系统，是三星自家的Tizen系统，系统挺流畅的，也比较智能，计步，测心率，测气压高度，睡眠监测，自带GPS，打电话，读取手机微信等这些功能都有，还可以自动识别当前的运动方式。缺点：一，待机时间一般，不开启通知，一直开机的情况下，只能用三天，跟国产品牌有较大差距；二，表盘有点大，男生戴都稍显突兀；三，手表跟我的苹果手机连接有时会不顺畅，有时蓝牙明明连接了，但是手机gear软件半天都读取不了手表里记录的信息，但是你不管它，一会儿它又很顺畅的读取好了，总之不如小米手环跟手机版小米运动之间连接的顺畅，可能是苹果版的gear软件没优化好，也有可能是三星的Tizen系统的兼容性问题。总之，这款手表功能强大，逼格高大，也有不足，满分100分，可以打800分。,1
电池还是差点意思，表带档次欠点。其他完美可能。,0
质量很好，价格实惠，正品保障，推荐购买,2
正品倒是正品，只是一开始米奇不会说话，后来更新了版本后也就好了。别的都还行,1
不错，送给我姐的礼物，姐姐很喜欢，看着也不错！！！就是感觉买大了，买小号的好了！！！,2
终于有货了，赶紧买了，上午下单，下午送到，很多功能还没试，京东值得信赖,2
还行！还行！还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行！,1
总体，挺不错，当买块电子版挺表了就好了,2
东西不错，就是买小了，有点尴尬,2
俩字 给力 一直想买 终于入手了,2
没别的，就是喜欢。好玩，好看,2
还算不错吧，就是送的表带不太好，还要另外买表带,2
中国移动的蜂窝网络还没有开通 不好玩,0
很好，但是蜂窝数据暂时不能用,2
质量很好，不过有些app通知有些不起效，不知道为什么。不过我用s健康比较多，配合s8完美。,2
昨天买今天就降价真坑，看在不是**的份上就算了，手表还是不错的，反应快功能还算过得去，连接苹果ios系统很快，表盘大气不大不小用着刚刚好。,2
采用独立蜂窝网络科技设的新款Apple Watch Series 3可不止是一枚简单的手表。独立的网络设计也就意味着这只手表从此可以摆脱以往的手机桎梏，只要凭借一只手表，就可以实现打电话，付款，收缴电邮等等功能，从此，你就真的拥有一只可以随身携带的手机啦！ ​,1
苹果今天带来了 wchOS .1 tvO 111 第二个开发测试版。距离 wachOS 41 与第一个开者试版相隔两周间，tOS 111 与第一个测试版相隔一周的间。watOS 4.1 为 LT版ApleWatchSeries3加入了AppleMusic 容放支持，并且提供全新 adio 应，可以收听 Beas 1 以其他AppleMusic 广播。同时，watOS 4.1 中还入了对全新 nid 0 Emoj 的支持。tOS 11.1 主要是u复和性能改进，并有带来计的变化和新功。htt://.n/ROV5GpJ,1
物流很快，东西非常不错，值得购买。,2
不错 发自内心的点个赞.....,2
app的开发还是不够完美。都三代了也还是没很好的场景开发。,2
式样不错，使不频繁一天下来还有90的电,2
大品牌，性价比高，性能优越，质量不错，为生活带来了很大便利，挺不错的产品，很好。,2
用了一段时间 还是比较意的 颜值也不错,2
感觉还不错。,2
关注很久了，买了，感觉用着还可以！,1
很好错，功能虽然比不过苹果表2，但是完全够用了。我是不懂在手表上玩游戏是什么心态。。。大小也合适。,2
很喜欢，搞活动买的，虽然没有网络服务，但是太方便了。非常好,2
非常好，值得拥有，赞一个?,2
快递竟然不用本人签收，打了个电话放门岗就走了。手表用了几天感觉不错，很多功能还不会用，慢慢研究，电池续航不开GPS也只能用两天多。,2
一般使用待机四天没问题，该有的功能都有,1
还可以 还没用 稍微 后期看看,1
可以离线听音乐，不过要开通apple music。最好搭配airpods，beats还是不够轻盈。,1
功能强大，喜欢，还在探索中，稍微值得购买。。。,2
有点小，表带短差点戴不上，还是要另配条表带才戴得舒适些。,0
挺好的 很不错 京东有保障。 大家都来买吧,2
电量给力，表盘可能很多，很漂亮,2
不错的第代appl watch LTE版本,2
帮表哥买的，送货很快，款式表哥喜欢,2
????????很好很强大,2
高端大气上档次，低调奢华有内涵。朋友都很羡慕，功能很齐全，还有礼品赠送。总之很满意！,2
很好很真的不错卖家服务态度很好,2
盒子拿过来的时候被摧残成这个样子，我有点醉，手表还可以，在京东买了三次苹果产品，三次的盒子都是坏的，我不知道怎么回事。,1
感觉还可以，随便用用吧！,1
手表很好看，功能不错，等待三星pay，电量感觉不是特别耐用，可能是开了自动心率，整体上满意,2
质量很好，颜色性能可能都很实用。,2
东西不错,2
正品，戴了这么久，还是很舒服的，电量挺耐用，两天一冲，颜值也很高，可旋转的表盘更是创新表现，各数据显示也很详实，总之，很满意,2
是正品，和描述的一样，值得购买。就是蜂窝数据暂不支持,2
非常不错的手表，有时候微信接不到信息,2
感觉错，值得购买希望京东越越好,2
非常好用，物流特给力，中午下的单，下午就收到了！,2
不错，不愧是大品牌。,2
手表不错 就是还不能脱离打电话,2
除了偶尔连接不上，安装软件慢其他都不错。,2
总体讲不错，但软件支持较少,2
苹果的工业设计感实在是太强大了，一直想买一块苹果手表京东做活动的时候赶快下手！实在是挺好看了！功能也非常强大，不错的一块功能性手表！非常喜欢，相信京东！物流一直都是那么一如既往的特别快！加油京东！,2
手表不错，是我想要的功能在身房可以监测一切运数据，心，带着游过泳不错,2
非常不错的产品，各种功能完备，非常实用，而且样子很不错，很上档次，好评～,2
表还是可以的，我不知道是设计问题还是我脸黑 第一次拿上5.6天出现了上部按键回弹不畅卡涩的问题我申请换货了，没想到换回来第二天就又出现上部按键卡涩的问题了，而且还又多了一个旋转盘上测不牢，又明显活动的问题（如果你拿着手表摇晃明显可以听到旋转盘响动）我想我还是算了吧万一又换回一个更次的呢..表的软件还是没问题.安卓目前最好看的表没有之一（APP太少了点）,1
不错，用的非常满意,2
质量超级优秀，用起手感不错，功能很强大，值得拥有的智能产品。,2
非常好，值得购买,2
不错的手表，给朋友买的，用起来很舒服，希望能用的久一些！,2
很给力的网购，比某宁守信用多了,2
是正品，东西不错，商家服务也很棒，值得购买。,2
Apple苹果Apple Watch Seres 3智能手表 窝络版 灰色42mm 送硅运动带新低￥3199包邮 可6期免息|蜂窝网络功能已上线，平推荐的多是38mm版本，目前京东商城灰色42mm秒杀售价￥3199包邮，好价，同时支持6期白条免息，喜欢菜友不要错过�http//tn/RmTey​,2
哈哈，手表不错，特别是那红的一点，特别好看,2
一直都在京东买东西，质量一直都是还是很好的么，会一直买下去,2
试，非常不错,2
比预想中的还要漂亮，用了几天，很好用，就等运营商支持蜂窝网络了,2
整体感觉不错 刚拿到手还在体验 与S8+适配完美 。,2
不错，很方便，通知并没有别人说的延迟很多，很喜欢，应该根据手腕粗细选择尺寸，38很适合,2
送货速度很快，包装完好，京东自营值得信赖，下次继续，入手吧,2
12月买的。用了一段时间了。用着不错。微信就是不能听语音。别的都给力！,2
买来送给朋友的，他非常喜欢，刚开始不会手机配对，问客户她很耐心的帮我们解决了。,2
用了两天来评价的，还算好比官方低了几百块还有12期免息，真的是比较费电这点不得不说，等待esim?这个只要在wifi网络下可以玩的真的很多,1
非常喜欢~至于不能微信聊天的缺陷，我一直认为这个功能本来能就鸡肋~有通知就好1,2
东西还是好东西 蛮给力用 今天自己不小心 把屏幕刮花了一点点 不过还好 是边上不是 中间,2
感觉还不错，晚上12点推送说有货，就东卡买了,2
苹果今天带来了 watchOS 4.1 和 tvOS 11.1 第二个开发者测试版。距离 watchOS 4.1 与第一个开发者测试版相隔两周的时间，tvOS 11.1 与第一个测试版相隔一周半的时间。watchOS 4.1 为 LTE 版AppleWatchSeries3加入了AppleMusic 内容播放支持，并且提供了全新 Radio 应用，可以收听 Beats 1 以及其他AppleMusic 广播。同时，watchOS 4.1 中还加入了对全新 Unicode 10 Emoji 的支持。tvOS 11.1 主要是 Bug 修复和性能改进，并没有带来设计的变化和新功能。http://t.cn/ROV5GpJ,1
